span,label
And I’m going to miss that a lot.,['Explain']
"Yeah, because of the COVID-19 crisis.",['Explain']
I’ve offered people alternatives to us getting together.,['Explain']
"It’s nice to know that you still want to feed us, but it’s the togetherness of it that’s important.",['Statement']
"You know, all the people that come …they are young and old, male, female from different places, backgrounds, and countries.",['Statement']
"And what I find always interesting is despite the great differences, they all have similar things that they’re thankful for.",['Explain']
And some of them will make you cry.,['Explain']
Somebody will say their son’s now speaking to them.,['Explain']
"You know, no matter what your condition is, health-wise, financial, or newly divorced, or newly widowed, they focus for some time on good things.",['Explain']
And I think that’s \nwonderful.,['Statement']
What advice do you have for people who will be alone this year?,['Open-ended']
"I would say call everybody and anybody that you can think of tell them, “I love you.”",['Statement']
"Don’t talk with your mouth full, you know, we don’t want spraying turkey all over the computer screen or the phone.",['Warning']
But connect with as many people that you think might be alone or would appreciate a call and tell them you’re thinking of them.,['Order']
"My philosophy is: I can’t fix the country or the world or even the town, but I can brighten my own corner.",['Explain']
"It doesn’t matter what any of the differences that we can divide ourselves with, if your neighbor’s house is burning down, you run to put the fire out.",['Explain']
"I’m not going to sit around, talk about it.",['Explain']
I’m just going to do something about it.,['Explain']
And that’s sort of what the Thanksgiving dinner is all about.,['Explain']
"That would be my hope for America, that everybody would just brighten the corner where they are.",['Explain']
"We checked in with Scott again this year, and he’s still running those takeaway dinners. Last year, he served 100 people.",['Statement']
It was just a weird weird time.,['Statement']
"You know, and… It is so bananas to think back to it now.",['Explain']
"But I really do think that it generally felt, just, good to do something.",['Explain']
And I’m the first person to say that technology is not the solution to a lot of problems.,['Explain']
"But it is nice when there is something where, like, you can think of a way to do something that just wouldn’t be possible otherwise.",['Explain']
"And, again, hopefully, if you’ve done your job right, the technology somewhat melts away, and it’s just communication. It’s just people.",['Explain']
And it continues today.,['Statement']
"It’s still what we use to record, you know, a lot of interviews.",['Statement']
And it’s really opened us up to connect people who have something to say to each other but they’re not in the same place.,['Explain']
"I always used to joke with people that whenever there’s a zombie apocalypse, right, I’m not going to be much use because a lot of my skills have to do with plugging things together and, like, electronics and computers.",['Explain']
"But in this case, all these computer nerdy skills actually came in handy when it had to actually wire things together.",['Explain']
"So you know, that was nice.",['Explain']
That’s all for this week’s episode.,['Statement']
It was produced by Max Jungreis and Jud Esty-Kendall.,['Explain']
Our Technical Director is Jarrett Floyd.,['Explain']
Artwork for this episode was created by Liz McCarty.,['Explain']
"Special thanks to Nadia Reiman, Camila Kerwin, Gaspar Caro and Jey Born.",['Explain']
And it’s time again for that StoryCorps tradition…,['Statement']
The Great Thanksgiving Listen.,['Explain']
Go to thegreatlisten.org to find out how to participate… in person or virtually.,['Order']
I’m Michael Garofalo.,['Statement']
And I’m Jasmyn Morris.,['Statement']
Thanks for listening.,['Statement']
Time now for StoryCorps.,['Statement']
Joseph Rogers Britton has spent 40 years caring for others.,['Statement']
" In the early days, I used to sit with babies who were positive for HIV.",['Statement']
And all I did was just hold them and rock and sing.,['Statement']
You know what the biggest joy was?,['Rhetorical']
That just made my week.,['Statement']
During the height of the AIDS epidemic in the 1980s Joseph cared for other gay men living with HIV.,['Statement']
"And, as he told his friend Jeff Moore at StoryCorps, that’s how he fell in love with another caretaker named Steven.",['Explain']
"We met doing volunteer work, HIV work. Me caring for someone who was dying with HIV.",['Statement']
"Our first dates, for the first six months, were sitting on a porch swing every single day and talking till three in the morning.",['Explain']
"We missed every single dinner date, every movie.",['Explain']
And that led into a thirty year relationship.,['Explain']
And then we found out that we both love gardening.,['Explain']
"Steven and I used to have a tradition that every fall when the winter freeze on the rose gardens, we would go and raid the roses. ",['Explain']
We were giving it out to those who don’t get out.,['Statement']
"Certainly, that kindness that you emanate has meant a lot to me since I’ve known you.",['Response']
"When you experience people living and dying together, it breaks it down to the things that are important.",['Explain']
