span,label
I treat you as I would treat my son.,['Declarative Clause']
And our relationship is beyond belief.,['Declarative Clause']
We live next door to one another.,['Declarative Clause']
 I find those things funny because it’s a relationship with a mother for real.,['Declarative Clause']
I didn’t see him graduate.,['Declarative Clause']
Now you’re going to college.,['Declarative Clause']
I’ll have the opportunity to see you graduate.,['Declarative Clause']
I didn’t see him getting married.,['Declarative Clause']
"Hopefully one day, I’ll be able to experience that with you.",['Declarative Clause']
Just to hear you say those things and to be in my life in the manner that which you are is my motivation.,['Declarative Clause']
It motivates me to make sure that I stay on the right path.,['Declarative Clause']
"I know it’s not an easy thing, you know, to be able to share our story together.",['Declarative Clause']
So I admire that you can do this.,['Declarative Clause']
" I love you, lady.",['Declarative Clause']
" I love you too, son",['Declarative Clause']
After that interview aired on NPR… Mary and Oshea continued sharing their story far beyond Minneapolis.,['Declarative Clause']
We were invited to a lot of different places.,['Declarative Clause']
She spoke at conferences around the world on love and forgiveness and met with world leaders.,['Declarative Clause']
President Barack Obama even thanked her for her service.,['Declarative Clause']
That’s all because of how Mary has helped other families who have lost children to homicide.,['Declarative Clause']
"She started an organization in 2005 called From Death to Life… that provides healing groups for mothers on both sides of a tragedy, and encourages forgiveness when mothers are ready.",['Declarative Clause']
And through her work… she met the love of her life… a man named Ed Roy.,['Declarative Clause']
I had joined the gangs early and pulled my first armed robbery at 11 years old.,['Declarative Clause']
You took me under your wing; that’s why I called you my angel.,['Declarative Clause']
They recorded that interview in 2017.,['Declarative Clause']
What about me?” ,['Interrogative Clause']
But you know what?,['Interrogative Clause']
 How many men would do the things that you do as far as taking care of me?,['Interrogative Clause']
Wow. I love you.,['Exclamatory Clause']
I love you.,['Exclamatory Clause']
My name is Constance Styles and my son Dante Gray was murdered in 1994.,['Declarative Clause']
Well I’m Ebony Robinson.,['Declarative Clause']
"My son’s name is Andre Riley Jr and I lost him July 3rd, 2016.",['Declarative Clause']
"My son was murdered in 2016, December 25th.",['Declarative Clause']
My name is Angel Cradle.,['Declarative Clause']
The loss of my son Dewayne Tyson Sr. happened in 2007 and the loss of my grandson Dewayne Tyson Jr. happened in 2018.,['Declarative Clause']
"My name is Ann and my son, Maurice Wilson, was killed October the sixth, 1997.",['Declarative Clause']
"My name is Princess Titus and my son, Anthony Titus, was hit by a bullet intended for another child two weeks after his 16th birthday, right before the fireworks on July 4th, 2010.",['Declarative Clause']
"Do you mind if we spend some time sharing with you, Mother Mary, what you mean to us?",['Interrogative Clause']
Ok. Amen,['Declarative Clause']
All right. Amen.,['Declarative Clause']
"Love you, ladies.",['Declarative Clause']
We love you.,['Declarative Clause']
"I’m like, wait, what’s going on?",['Interrogative Clause']
She’s six years old now.,['Declarative Clause']
His name is Ed,['Declarative Clause']
"Well Mary, it’s been 12 years since we sat down for our first StoryCorps interview and it’s more emotional for me this time.",['Declarative Clause']
She’s how old now?,['Interrogative Clause']
"We’ve mentioned a lot of numbers over the past few episodes… 27,000 interviews on the mobile tour… 17,000 interviews in just one day when we released the app.",['Declarative Clause']
I’m Michael Garofalo,['Declarative Clause']
And I’m Jasmyn Morris.,['Declarative Clause']
From NPR… this is StoryCorps Then and Now… celebrating 20 years of StoryCorps.,['Declarative Clause']
" My dad was named Richard Isay, and he was a psychiatrist and a psychoanalyst.",['Declarative Clause']
"For many years, he saw only gay patients and was kind of a revolutionary in the psychoanalytic world in saying that homosexuality was not a disease and advocating in the work he did for helping LGBTQ folks find love.",['Declarative Clause']
I accidentally discovered he was gay when I was 21 and our nuclear family exploded.,['Declarative Clause']
"Sylvia Rivera, who’s kind of known as the Rosa Parks of the Stonewall movement, became one of my best friends and was the centerpiece of this radio documentary, which was named Remembering Stonewall, and I dedicated it to my dad.",['Declarative Clause']
"In some ways, was that you trying to figure out this time in your life where there was a secret, like, life before your dad coming out?",['Interrogative Clause']
Yeah. I was very interested to understand what he had gone through.,['Declarative Clause']
What truly was the happiest moment of your life? ,['Interrogative Clause']
How do you want to be remembered?,['Interrogative Clause']
You think about dying? ,['Interrogative Clause']
Are you scared of dying? ,['Interrogative Clause']
"No, I think about not having good times with Gordon anymore.",['Declarative Clause']
What do you think is the most important thing that you’ve accomplished in your life?,['Interrogative Clause']
What are you proudest of? ,['Interrogative Clause']
